f_0,f_1,f_2,f_3,f_4,f_5,f_6,f_7,f_8,f_9,f_10,f_11,f_12,f_13,f_14,f_15,f_16,f_17,f_18,f_19,f_20,f_21,f_22,f_23,f_24,f_25,f_26,f_27,f_28,f_29,f_30,f_31,f_32,f_33,f_34,f_35,f_36,f_37,f_38,f_39,ClassId,Path
45981696.0,43315200.0,43278336.0,43143168.0,42274816.0,44085248.0,40562688.0,36868096.0,31367168.0,29761536.0,30384128.0,33050624.0,35295232.0,31211520.0,28684288.0,29343744.0,31522816.0,35913728.0,34578432.0,30228480.0,30879744.0,32915456.0,32821248.0,32325632.0,30105600.0,29016064.0,32686080.0,37863424.0,38805504.0,34820096.0,32460800.0,35106816.0,32673792.0,32530432.0,34668544.0,35950592.0,38518784.0,44969984.0,46604288.0,48644096.0,2,Train/2/00002_00014_00018.png
49946624.0,48865280.0,47804416.0,46505984.0,44601344.0,44670976.0,42688512.0,39772160.0,37699584.0,35246080.0,34414592.0,36044800.0,36802560.0,37228544.0,36212736.0,33001472.0,32243712.0,33153024.0,34025472.0,33402880.0,34353152.0,37900288.0,36040704.0,35180544.0,34435072.0,33980416.0,35008512.0,35840000.0,35237888.0,39493632.0,42762240.0,35704832.0,34512896.0,37081088.0,36601856.0,39841792.0,42065920.0,40177664.0,40210432.0,46080000.0,2,Train/2/00002_00014_00019.png
107974656.0,107532288.0,108584960.0,107442176.0,106487808.0,106586112.0,105861120.0,103051264.0,100032512.0,97140736.0,95158272.0,96473088.0,97644544.0,99340288.0,98332672.0,95522816.0,93331456.0,94187520.0,94638080.0,93454336.0,93450240.0,94265344.0,95731712.0,100024320.0,96280576.0,95059968.0,93782016.0,94842880.0,96583680.0,96518144.0,96714752.0,94322688.0,93413376.0,95010816.0,96473088.0,97869824.0,97292288.0,98942976.0,101085184.0,101253120.0,2,Train/2/00002_00014_00020.png
99721216.0,100429824.0,97878016.0,98078720.0,98992128.0,97681408.0,97505280.0,93851648.0,92614656.0,91922432.0,91897856.0,93429760.0,94539776.0,95543296.0,95002624.0,92700672.0,92864512.0,94248960.0,93155328.0,91799552.0,90488832.0,91504640.0,91754496.0,95457280.0,93835264.0,92479488.0,92545024.0,92999680.0,95408128.0,96280576.0,95502336.0,90972160.0,89690112.0,90374144.0,90447872.0,92925952.0,94867456.0,95121408.0,96276480.0,97501184.0,2,Train/2/00002_00014_00021.png
97968128.0,100012032.0,99053568.0,95051776.0,92413952.0,93888512.0,95006720.0,91955200.0,89161728.0,88764416.0,87629824.0,88137728.0,89362432.0,90337280.0,91299840.0,89796608.0,88645632.0,89460736.0,90447872.0,89333760.0,88543232.0,89595904.0,90587136.0,91000832.0,92123136.0,92291072.0,90836992.0,91832320.0,93073408.0,93462528.0,93892608.0,92672000.0,90923008.0,89825280.0,89231360.0,89604096.0,91676672.0,89706496.0,90972160.0,93200384.0,2,Train/2/00002_00014_00022.png
91488256.0,91439104.0,90034176.0,89501696.0,88973312.0,89104384.0,86990848.0,85233664.0,83992576.0,85966848.0,88547328.0,87920640.0,87699456.0,86417408.0,84201472.0,85553152.0,87437312.0,86581248.0,85491712.0,85487616.0,85954560.0,86052864.0,85475328.0,85151744.0,86298624.0,85401600.0,86450176.0,88670208.0,89001984.0,86765568.0,84770816.0,81412096.0,82165760.0,84623360.0,85700608.0,85987328.0,85430272.0,85602304.0,85356544.0,85327872.0,2,Train/2/00002_00014_00023.png
64036864.0,51040256.0,45199360.0,53055488.0,61595648.0,70459392.0,78061568.0,90902528.0,107581440.0,119267328.0,108605440.0,111144960.0,123957248.0,131072000.0,141049856.0,148459520.0,148799488.0,153239552.0,157958144.0,160960512.0,157597696.0,158552064.0,163586048.0,157802496.0,151138304.0,148201472.0,153518080.0,150466560.0,136622080.0,131391488.0,131932160.0,122798080.0,114151424.0,124657664.0,110993408.0,95580160.0,98426880.0,102936576.0,103157760.0,101404672.0,2,Train/2/00002_00015_00000.png
70549504.0,62877696.0,48173056.0,47632384.0,55803904.0,65359872.0,79319040.0,104566784.0,112259072.0,110096384.0,114184192.0,119631872.0,132206592.0,141398016.0,147812352.0,153165824.0,151638016.0,157175808.0,159109120.0,158674944.0,153993216.0,153710592.0,158048256.0,158846976.0,148795392.0,145514496.0,149581824.0,144343040.0,128483328.0,124231680.0,122466304.0,116834304.0,116260864.0,124071936.0,103239680.0,94093312.0,93360128.0,104161280.0,103026688.0,104587264.0,2,Train/2/00002_00015_00001.png
67559424.0,62529536.0,59670528.0,70254592.0,69558272.0,60534784.0,50647040.0,55390208.0,79605760.0,106807296.0,107429888.0,99147776.0,106827776.0,124899328.0,141574144.0,147804160.0,155000832.0,149835776.0,155058176.0,163098624.0,164294656.0,162652160.0,167149568.0,169971712.0,168398848.0,163504128.0,159117312.0,152293376.0,146993152.0,138940416.0,128929792.0,124440576.0,113324032.0,111587328.0,117616640.0,115724288.0,97300480.0,98414592.0,93634560.0,99766272.0,2,Train/2/00002_00015_00002.png
68177920.0,70082560.0,64188416.0,61411328.0,70017024.0,69017600.0,59424768.0,64024576.0,83415040.0,92098560.0,101056512.0,108552192.0,122523648.0,135725056.0,150659072.0,155181056.0,158003200.0,149917696.0,156102656.0,160616448.0,162451456.0,161927168.0,166223872.0,170295296.0,169508864.0,165027840.0,160018432.0,156745728.0,150261760.0,141451264.0,128483328.0,115576832.0,110120960.0,111792128.0,116756480.0,107057152.0,97746944.0,97710080.0,92454912.0,97980416.0,2,Train/2/00002_00015_00003.png
64188416.0,70356992.0,70307840.0,64659456.0,67026944.0,69591040.0,75030528.0,89174016.0,92868608.0,87093248.0,96931840.0,114860032.0,124612608.0,131928064.0,146759680.0,161148928.0,157552640.0,154480640.0,158179328.0,162709504.0,158691328.0,160575488.0,167096320.0,169447424.0,169963520.0,164335616.0,164618240.0,154718208.0,139227136.0,132890624.0,119832576.0,109998080.0,111607808.0,117706752.0,110440448.0,102150144.0,101933056.0,102731776.0,94879744.0,99115008.0,2,Train/2/00002_00015_00004.png
63868928.0,60612608.0,65486848.0,67981312.0,69791744.0,68177920.0,65462272.0,83857408.0,100184064.0,96522240.0,89518080.0,90296320.0,111857664.0,128065536.0,131047424.0,138752000.0,147718144.0,151064576.0,156610560.0,155992064.0,157044736.0,156577792.0,157065216.0,157061120.0,159514624.0,163749888.0,163454976.0,160157696.0,149737472.0,136249344.0,125206528.0,113422336.0,106295296.0,113184768.0,115150848.0,100184064.0,104902656.0,101101568.0,103002112.0,98779136.0,2,Train/2/00002_00015_00005.png
65105920.0,69754880.0,75145216.0,71020544.0,69447680.0,66125824.0,69791744.0,79626240.0,103530496.0,111083520.0,102428672.0,101564416.0,108597248.0,118915072.0,137289728.0,147148800.0,149852160.0,146657280.0,152559616.0,156516352.0,156266496.0,151257088.0,157917184.0,162390016.0,152035328.0,148013056.0,143478784.0,142946304.0,148303872.0,148230144.0,136945664.0,123445248.0,108150784.0,108040192.0,113250304.0,108814336.0,86364160.0,92192768.0,97427456.0,99446784.0,2,Train/2/00002_00015_00006.png
66551808.0,59736064.0,70844416.0,78422016.0,77328384.0,70692864.0,75898880.0,100519936.0,116699136.0,105291776.0,102301696.0,111034368.0,127696896.0,134238208.0,146042880.0,158965760.0,151056384.0,148316160.0,154075136.0,158801920.0,155930624.0,152334336.0,153808896.0,161284096.0,156082176.0,145522688.0,142528512.0,135221248.0,127897600.0,130035712.0,124649472.0,111472640.0,108646400.0,109338624.0,105811968.0,86179840.0,82518016.0,89649152.0,91361280.0,99336192.0,2,Train/2/00002_00015_00007.png
56160256.0,64933888.0,73265152.0,66605056.0,59084800.0,74194944.0,79171584.0,82087936.0,93622272.0,108507136.0,106512384.0,103571456.0,104206336.0,122183680.0,137080832.0,146112512.0,152539136.0,153346048.0,155234304.0,158285824.0,156557312.0,158982144.0,158535680.0,164945920.0,158806016.0,158679040.0,159490048.0,149385216.0,153370624.0,141721600.0,124923904.0,112889856.0,112218112.0,109359104.0,109666304.0,111529984.0,103366656.0,87773184.0,83308544.0,78229504.0,2,Train/2/00002_00015_00008.png
63877120.0,66461696.0,68427776.0,61972480.0,62611456.0,73179136.0,73945088.0,71458816.0,91930624.0,115097600.0,116359168.0,110702592.0,109682688.0,122802176.0,135028736.0,142774272.0,157327360.0,161484800.0,160944128.0,168062976.0,161886208.0,162263040.0,159485952.0,158265344.0,162557952.0,163024896.0,164564992.0,159965184.0,160620544.0,156770304.0,139669504.0,132337664.0,117571584.0,102346752.0,91549696.0,95989760.0,106463232.0,94339072.0,86654976.0,86704128.0,2,Train/2/00002_00015_00009.png
72658944.0,72830976.0,72814592.0,72335360.0,71036928.0,69885952.0,69578752.0,70197248.0,72380416.0,74579968.0,73871360.0,77193216.0,83525632.0,91545600.0,95612928.0,94605312.0,90886144.0,93114368.0,96915456.0,100012032.0,99102720.0,102092800.0,101998592.0,95010816.0,90472448.0,90005504.0,92532736.0,93106176.0,86884352.0,78008320.0,72994816.0,71557120.0,71143424.0,71376896.0,88223744.0,104996864.0,115146752.0,113770496.0,112312320.0,111755264.0,2,Train/2/00002_00016_00000.png
68542464.0,68710400.0,68915200.0,69189632.0,69484544.0,68358144.0,67469312.0,68640768.0,71794688.0,73015296.0,73072640.0,75112448.0,80883712.0,86835200.0,90468352.0,87367680.0,87863296.0,91361280.0,94928896.0,95481856.0,96047104.0,96989184.0,97230848.0,91705344.0,86544384.0,86691840.0,90390528.0,87412736.0,79028224.0,70615040.0,69435392.0,69259264.0,68521984.0,69779456.0,90746880.0,112656384.0,117743616.0,117301248.0,113905664.0,110964736.0,2,Train/2/00002_00016_00001.png
65904640.0,65613824.0,65675264.0,66428928.0,67346432.0,66740224.0,65273856.0,67338240.0,70074368.0,71888896.0,70049792.0,71925760.0,76869632.0,84123648.0,89923584.0,89739264.0,85245952.0,87109632.0,90693632.0,93130752.0,91459584.0,93507584.0,95334400.0,93790208.0,88637440.0,84766720.0,84148224.0,89354240.0,87498752.0,80011264.0,70307840.0,66519040.0,66039808.0,66932736.0,66244608.0,74326016.0,91201536.0,107888640.0,117882880.0,121319424.0,2,Train/2/00002_00016_00002.png
65597440.0,65032192.0,64802816.0,64536576.0,62648320.0,62898176.0,63954944.0,64712704.0,63164416.0,64659456.0,67575808.0,69758976.0,68280320.0,69935104.0,75350016.0,83263488.0,89616384.0,86437888.0,84033536.0,86188032.0,91942912.0,91172864.0,91258880.0,93286400.0,93376512.0,89870336.0,84963328.0,82771968.0,89993216.0,87973888.0,81043456.0,72744960.0,67461120.0,66244608.0,64720896.0,63668224.0,68530176.0,89038848.0,106446848.0,113229824.0,2,Train/2/00002_00016_00003.png
62586880.0,62803968.0,62394368.0,61235200.0,61083648.0,61132800.0,61394944.0,62099456.0,62791680.0,65933312.0,67137536.0,66490368.0,66973696.0,72237056.0,78188544.0,81256448.0,78802944.0,76521472.0,78127104.0,82874368.0,84062208.0,83910656.0,85536768.0,87855104.0,85446656.0,79532032.0,77893632.0,81928192.0,85569536.0,82509824.0,75210752.0,67776512.0,68210688.0,66359296.0,61685760.0,58744832.0,68382720.0,85540864.0,100413440.0,107610112.0,2,Train/2/00002_00016_00004.png
61259776.0,61468672.0,61472768.0,60702720.0,59666432.0,59060224.0,60145664.0,60604416.0,61915136.0,65048576.0,65708032.0,64524288.0,66768896.0,71864320.0,76967936.0,80351232.0,75313152.0,76115968.0,81174528.0,84156416.0,82411520.0,84152320.0,86487040.0,86581248.0,83857408.0,78974976.0,82771968.0,86069248.0,85078016.0,79572992.0,72716288.0,69001216.0,67112960.0,63627264.0,58359808.0,62021632.0,74117120.0,91267072.0,105492480.0,110256128.0,2,Train/2/00002_00016_00005.png
60207104.0,60006400.0,59949056.0,59551744.0,58982400.0,59150336.0,59985920.0,62152704.0,63692800.0,63848448.0,65892352.0,68665344.0,73568256.0,78376960.0,80162816.0,75386880.0,77271040.0,80248832.0,81731584.0,81842176.0,84033536.0,85991424.0,85946368.0,83214336.0,79839232.0,81879040.0,85831680.0,85463040.0,80175104.0,73220096.0,69931008.0,68374528.0,64888832.0,60936192.0,60194816.0,66404352.0,74043392.0,86990848.0,99708928.0,104914944.0,2,Train/2/00002_00016_00006.png
59658240.0,58834944.0,57892864.0,57860096.0,58118144.0,58040320.0,57778176.0,57241600.0,57462784.0,59285504.0,61849600.0,62238720.0,63606784.0,65728512.0,70238208.0,76120064.0,80109568.0,77156352.0,75620352.0,79048704.0,81825792.0,82272256.0,83824640.0,88121344.0,91566080.0,88784896.0,83193856.0,81608704.0,87523328.0,86495232.0,84398080.0,78983168.0,72822784.0,68993024.0,65167360.0,62390272.0,59629568.0,62754816.0,68993024.0,70950912.0,2,Train/2/00002_00016_00007.png
56279040.0,55013376.0,54644736.0,54321152.0,53907456.0,54337536.0,55123968.0,55259136.0,58200064.0,58982400.0,58798080.0,60280832.0,64188416.0,68026368.0,70885376.0,71634944.0,69656576.0,70397952.0,74846208.0,76070912.0,77561856.0,80732160.0,83972096.0,84594688.0,81235968.0,76591104.0,76406784.0,80179200.0,79499264.0,78118912.0,74407936.0,70365184.0,69963776.0,66768896.0,60272640.0,58863616.0,64454656.0,68661248.0,69677056.0,76365824.0,2,Train/2/00002_00016_00008.png
51892224.0,51580928.0,51732480.0,52424704.0,52232192.0,51597312.0,52563968.0,55382016.0,57794560.0,57114624.0,56680448.0,59850752.0,64520192.0,67620864.0,68612096.0,67272704.0,67588096.0,71729152.0,72744960.0,72269824.0,75321344.0,79732736.0,79609856.0,77766656.0,72785920.0,71565312.0,75964416.0,74997760.0,72564736.0,70864896.0,66650112.0,65032192.0,66478080.0,62181376.0,55107584.0,58667008.0,64196608.0,64462848.0,65101824.0,69439488.0,2,Train/2/00002_00016_00009.png
49537024.0,48758784.0,48603136.0,48627712.0,48881664.0,49516544.0,50094080.0,50294784.0,50761728.0,52297728.0,54960128.0,56254464.0,56467456.0,59318272.0,62836736.0,65036288.0,64823296.0,63823872.0,66822144.0,70340608.0,71725056.0,69971968.0,72515584.0,75833344.0,75890688.0,73261056.0,70754304.0,70602752.0,71749632.0,69222400.0,66998272.0,63029248.0,60981248.0,62103552.0,62709760.0,58638336.0,55300096.0,58486784.0,60887040.0,61042688.0,2,Train/2/00002_00016_00010.png
47071232.0,46931968.0,46862336.0,47054848.0,47308800.0,47783936.0,48828416.0,50601984.0,52695040.0,53530624.0,54214656.0,55824384.0,59125760.0,62799872.0,65122304.0,65101824.0,65388544.0,68165632.0,70619136.0,69742592.0,68734976.0,69091328.0,70447104.0,71122944.0,69730304.0,68460544.0,70107136.0,72232960.0,68452352.0,64827392.0,60239872.0,57323520.0,56573952.0,57061376.0,57425920.0,54755328.0,54370304.0,58134528.0,55902208.0,58425344.0,2,Train/2/00002_00016_00011.png
44986368.0,44572672.0,44355584.0,43773952.0,44187648.0,45764608.0,46215168.0,48386048.0,51200000.0,51945472.0,52858880.0,54919168.0,57847808.0,62062592.0,64643072.0,63352832.0,62754816.0,67653632.0,70615040.0,69337088.0,67317760.0,67756032.0,68718592.0,68022272.0,65589248.0,63680512.0,68071424.0,68194304.0,64221184.0,60243968.0,55853056.0,53587968.0,53952512.0,52318208.0,50278400.0,49496064.0,52129792.0,56066048.0,53796864.0,54951936.0,2,Train/2/00002_00016_00012.png
40464384.0,40939520.0,40972288.0,41504768.0,41738240.0,43692032.0,47419392.0,49192960.0,50610176.0,51650560.0,53739520.0,56639488.0,59863040.0,62353408.0,61083648.0,60063744.0,62066688.0,65323008.0,66805760.0,64868352.0,63180800.0,62967808.0,62029824.0,60919808.0,59379712.0,59486208.0,61624320.0,60178432.0,57073664.0,54132736.0,51228672.0,50962432.0,51130368.0,50503680.0,48173056.0,47255552.0,50790400.0,51187712.0,50831360.0,52322304.0,2,Train/2/00002_00016_00013.png
40333312.0,39927808.0,39804928.0,40517632.0,41439232.0,42147840.0,45678592.0,49524736.0,49627136.0,50487296.0,53772288.0,58322944.0,61730816.0,65101824.0,63983616.0,59170816.0,61702144.0,65204224.0,65449984.0,63336448.0,64720896.0,64372736.0,62398464.0,59592704.0,56995840.0,56950784.0,58523648.0,57159680.0,55209984.0,51568640.0,48041984.0,47181824.0,47398912.0,47673344.0,45801472.0,48041984.0,48398336.0,47276032.0,47710208.0,48771072.0,2,Train/2/00002_00016_00014.png
35811328.0,37388288.0,38445056.0,39665664.0,39948288.0,40251392.0,42082304.0,45117440.0,46993408.0,48201728.0,50024448.0,52789248.0,59432960.0,65642496.0,70062080.0,70295552.0,64966656.0,63303680.0,67637248.0,68988928.0,66658304.0,65323008.0,66490368.0,67436544.0,66195456.0,61825024.0,59179008.0,59359232.0,60329984.0,58216448.0,54599680.0,50765824.0,47865856.0,46604288.0,45727744.0,45297664.0,44056576.0,45666304.0,50282496.0,50094080.0,2,Train/2/00002_00016_00015.png
34078720.0,34017280.0,34308096.0,35241984.0,36302848.0,40701952.0,47493120.0,48840704.0,48730112.0,49876992.0,55574528.0,68026368.0,74825728.0,75542528.0,70778880.0,63938560.0,67788800.0,73826304.0,73887744.0,70885376.0,71413760.0,71737344.0,72089600.0,69545984.0,64905216.0,61116416.0,63397888.0,63725568.0,59330560.0,54169600.0,49086464.0,45072384.0,43347968.0,43266048.0,42917888.0,41234432.0,41304064.0,46551040.0,48189440.0,47886336.0,2,Train/2/00002_00016_00016.png
35020800.0,34357248.0,33742848.0,34074624.0,37449728.0,45109248.0,47333376.0,46944256.0,49852416.0,55533568.0,65007616.0,73154560.0,79388672.0,80728064.0,72228864.0,67198976.0,73900032.0,77385728.0,75169792.0,71135232.0,71430144.0,73080832.0,73633792.0,72581120.0,67268608.0,63909888.0,66916352.0,69124096.0,65396736.0,59052032.0,51736576.0,44617728.0,42590208.0,41615360.0,42090496.0,39165952.0,35942400.0,41799680.0,44531712.0,44310528.0,2,Train/2/00002_00016_00017.png
38682624.0,38371328.0,38178816.0,37945344.0,37859328.0,41431040.0,46764032.0,48119808.0,49180672.0,51507200.0,56889344.0,65781760.0,73248768.0,79634432.0,77275136.0,68300800.0,69537792.0,76595200.0,77795328.0,74424320.0,72945664.0,74362880.0,77520896.0,77135872.0,72871936.0,65953792.0,64913408.0,71708672.0,72376320.0,66891776.0,63201280.0,56483840.0,51003392.0,47525888.0,45043712.0,41484288.0,35966976.0,33361920.0,38985728.0,41533440.0,2,Train/2/00002_00016_00018.png
41811968.0,40472576.0,40165376.0,39501824.0,40599552.0,45105152.0,48660480.0,50839552.0,52142080.0,54112256.0,61714432.0,70483968.0,78032896.0,82948096.0,79425536.0,70647808.0,73359360.0,81600512.0,83148800.0,79097856.0,77594624.0,81170432.0,83103744.0,82100224.0,77164544.0,70217728.0,69246976.0,75169792.0,75227136.0,69722112.0,64368640.0,56410112.0,50749440.0,50573312.0,50081792.0,47915008.0,41086976.0,35536896.0,42209280.0,46444544.0,2,Train/2/00002_00016_00019.png
45445120.0,44380160.0,43241472.0,44576768.0,44281856.0,49139712.0,53694464.0,54272000.0,53231616.0,52764672.0,64901120.0,78344192.0,82653184.0,85540864.0,83189760.0,70930432.0,72794112.0,85884928.0,88928256.0,81928192.0,77402112.0,80605184.0,83341312.0,83275776.0,79290368.0,73359360.0,71262208.0,79151104.0,84283392.0,78823424.0,73465856.0,62312448.0,48660480.0,44359680.0,43614208.0,43687936.0,42622976.0,40022016.0,42029056.0,50528256.0,2,Train/2/00002_00016_00020.png
43335680.0,42889216.0,42291200.0,41218048.0,42598400.0,46710784.0,46624768.0,47980544.0,54956032.0,65118208.0,75669504.0,82173952.0,87924736.0,92020736.0,83050496.0,73224192.0,82386944.0,90107904.0,88387584.0,82292736.0,82239488.0,85606400.0,89874432.0,88788992.0,81367040.0,71208960.0,68997120.0,77561856.0,82370560.0,83374080.0,78135296.0,67723264.0,53952512.0,49717248.0,48459776.0,46465024.0,43450368.0,37675008.0,40386560.0,49885184.0,2,Train/2/00002_00016_00021.png
43073536.0,45092864.0,48029696.0,50380800.0,55578624.0,57257984.0,57245696.0,58798080.0,63381504.0,74620928.0,85413888.0,91525120.0,98607104.0,99409920.0,85147648.0,81457152.0,91901952.0,98336768.0,93978624.0,88420352.0,89980928.0,92844032.0,94773248.0,93782016.0,87605248.0,79400960.0,80048128.0,89767936.0,92123136.0,87883776.0,81207296.0,71266304.0,61325312.0,58994688.0,55844864.0,54382592.0,52449280.0,45002752.0,40247296.0,52109312.0,2,Train/2/00002_00016_00022.png
267386880.0,267386880.0,267386880.0,267386880.0,267386880.0,267386880.0,267386880.0,266584064.0,262635520.0,253616128.0,242593792.0,235847680.0,235556864.0,240693248.0,243392512.0,242192384.0,235028480.0,230748160.0,228794368.0,228970496.0,228630528.0,228007936.0,229720064.0,231395328.0,231714816.0,230703104.0,230981632.0,238952448.0,244355072.0,245886976.0,244436992.0,242774016.0,242544640.0,247304192.0,254541824.0,260120576.0,261160960.0,258228224.0,255381504.0,253702144.0,2,Train/2/00002_00017_00000.png
267386880.0,267386880.0,267386880.0,267386880.0,267386880.0,267386880.0,267386880.0,267243520.0,264806400.0,256753664.0,245399552.0,236077056.0,231464960.0,232546304.0,234070016.0,233091072.0,225677312.0,219467776.0,216997888.0,218132480.0,217874432.0,216023040.0,217968640.0,218755072.0,217653248.0,214364160.0,217288704.0,225259520.0,233246720.0,235917312.0,234536960.0,232005632.0,236044288.0,245178368.0,255070208.0,257916928.0,255975424.0,250523648.0,246706176.0,244875264.0,2,Train/2/00002_00017_00001.png
267386880.0,267386880.0,267370496.0,267288576.0,267284480.0,267243520.0,266919936.0,266203136.0,257945600.0,244670464.0,233803776.0,230871040.0,232513536.0,235646976.0,234446848.0,225570816.0,213266432.0,215248896.0,216031232.0,215011328.0,213458944.0,216522752.0,219152384.0,218169344.0,213602304.0,215805952.0,225234944.0,233095168.0,236220416.0,234995712.0,230506496.0,234668032.0,244625408.0,256573440.0,259076096.0,255766528.0,249098240.0,245628928.0,243564544.0,242651136.0,2,Train/2/00002_00017_00002.png
267091968.0,267046912.0,267075584.0,267190272.0,266960896.0,266964992.0,266903552.0,265678848.0,257409024.0,244375552.0,232738816.0,228982784.0,230498304.0,234352640.0,231604224.0,222945280.0,211910656.0,209588224.0,209260544.0,208994304.0,206581760.0,207908864.0,210632704.0,212840448.0,207265792.0,207003648.0,214519808.0,226516992.0,232452096.0,232550400.0,228974592.0,229928960.0,236109824.0,246595584.0,254816256.0,256950272.0,253513728.0,248459264.0,244690944.0,242888704.0,2,Train/2/00002_00017_00003.png
266420224.0,266559488.0,266428416.0,265994240.0,266702848.0,263548928.0,255537152.0,242638848.0,232148992.0,227479552.0,228171776.0,229629952.0,226738176.0,217579520.0,204394496.0,203943936.0,204472320.0,202944512.0,198287360.0,201584640.0,204730368.0,204840960.0,201969664.0,201920512.0,207421440.0,219258880.0,224878592.0,227782656.0,229072896.0,229773312.0,236740608.0,247500800.0,257822720.0,258605056.0,253427712.0,247697408.0,245583872.0,244379648.0,241532928.0,238702592.0,2,Train/2/00002_00017_00004.png
266809344.0,266838016.0,266752000.0,266592256.0,266579968.0,266575872.0,264200192.0,257822720.0,244178944.0,232837120.0,228265984.0,230383616.0,234270720.0,233558016.0,226582528.0,216928256.0,213884928.0,216043520.0,215339008.0,211955712.0,214564864.0,217698304.0,218484736.0,216621056.0,213520384.0,221073408.0,230223872.0,235945984.0,235491328.0,232062976.0,230957056.0,234995712.0,245665792.0,255901696.0,259149824.0,255291392.0,248512512.0,245256192.0,243617792.0,242917376.0,2,Train/2/00002_00017_00005.png
266395648.0,266399744.0,266412032.0,266358784.0,266256384.0,265957376.0,265793536.0,260911104.0,250691584.0,238886912.0,233275392.0,233611264.0,235880448.0,237162496.0,234442752.0,223293440.0,220086272.0,220753920.0,220393472.0,217608192.0,218791936.0,222384128.0,223404032.0,221569024.0,219783168.0,223686656.0,233078784.0,237850624.0,237060096.0,234319872.0,235216896.0,240836608.0,248778752.0,256454656.0,260157440.0,254754816.0,249462784.0,246444032.0,244502528.0,242741248.0,2,Train/2/00002_00017_00006.png
266518528.0,266600448.0,266543104.0,266416128.0,266403840.0,266735616.0,266121216.0,261185536.0,252178432.0,243032064.0,237805568.0,237887488.0,239562752.0,240222208.0,237613056.0,228380672.0,223301632.0,223133696.0,223252480.0,220364800.0,219717632.0,222310400.0,223485952.0,222326784.0,220319744.0,219619328.0,228175872.0,234483712.0,236384256.0,235728896.0,232853504.0,235278336.0,241987584.0,251121664.0,258633728.0,257626112.0,251793408.0,247664640.0,245641216.0,244465664.0,2,Train/2/00002_00017_00007.png
265142272.0,265232384.0,265302016.0,265326592.0,264925184.0,262791168.0,256176128.0,245583872.0,236802048.0,232779776.0,233185280.0,235368448.0,233459712.0,226697216.0,218226688.0,213897216.0,215789568.0,212348928.0,209260544.0,209707008.0,211894272.0,212992000.0,211288064.0,208855040.0,213151744.0,221429760.0,227893248.0,229507072.0,228724736.0,227360768.0,230473728.0,237936640.0,248156160.0,256356352.0,254590976.0,248279040.0,244256768.0,242044928.0,239816704.0,237182976.0,2,Train/2/00002_00017_00008.png
263413760.0,263335936.0,263479296.0,263442432.0,263413760.0,263163904.0,260345856.0,248602624.0,235192320.0,226750464.0,222924800.0,223780864.0,225062912.0,221839360.0,212234240.0,199725056.0,200630272.0,200536064.0,197009408.0,195461120.0,197226496.0,199110656.0,198557696.0,197431296.0,197201920.0,206974976.0,217055232.0,221323264.0,220860416.0,219918336.0,222511104.0,229834752.0,241209344.0,253124608.0,252805120.0,245518336.0,239640576.0,237600768.0,233955328.0,224608256.0,2,Train/2/00002_00017_00009.png
260071424.0,260448256.0,260763648.0,260939776.0,260841472.0,259534848.0,253759488.0,237469696.0,223748096.0,215089152.0,212668416.0,213929984.0,215105536.0,212578304.0,204042240.0,190967808.0,191021056.0,191942656.0,187285504.0,184520704.0,186146816.0,189075456.0,189943808.0,189362176.0,188342272.0,194740224.0,206135296.0,212185088.0,213823488.0,213696512.0,213114880.0,218443776.0,228024320.0,241065984.0,249548800.0,247984128.0,241696768.0,236593152.0,232329216.0,224579584.0,2,Train/2/00002_00017_00010.png
260349952.0,260395008.0,259424256.0,258142208.0,258945024.0,260067328.0,260083712.0,260005888.0,254672896.0,240889856.0,225873920.0,215195648.0,210763776.0,212238336.0,212496384.0,207728640.0,198705152.0,186060800.0,187256832.0,186228736.0,180486144.0,180064256.0,183144448.0,184487936.0,184602624.0,183332864.0,187113472.0,197857280.0,207032320.0,210210816.0,209862656.0,210706432.0,215810048.0,225218560.0,237264896.0,248094720.0,245243904.0,237744128.0,232673280.0,229969920.0,2,Train/2/00002_00017_00011.png
243159040.0,240263168.0,243113984.0,245399552.0,244846592.0,241532928.0,229978112.0,214302720.0,202244096.0,194887680.0,192876544.0,193241088.0,190791680.0,185102336.0,172249088.0,163573760.0,165421056.0,164597760.0,159727616.0,157630464.0,160542720.0,163823616.0,163487744.0,161300480.0,161742848.0,167632896.0,179953664.0,187830272.0,190476288.0,190734336.0,190939136.0,195133440.0,204169216.0,216469504.0,226140160.0,227561472.0,222232576.0,215670784.0,210845696.0,203333632.0,2,Train/2/00002_00017_00012.png
224325632.0,223170560.0,219557888.0,221048832.0,221859840.0,222801920.0,214814720.0,200040448.0,188022784.0,178544640.0,174280704.0,175144960.0,173256704.0,168984576.0,159354880.0,147619840.0,144441344.0,146219008.0,143663104.0,139776000.0,140652544.0,143966208.0,145084416.0,143851520.0,142573568.0,146542592.0,156884992.0,166457344.0,171233280.0,173015040.0,171614208.0,174329856.0,181800960.0,190455808.0,200925184.0,202829824.0,197959680.0,190783488.0,185438208.0,180523008.0,2,Train/2/00002_00017_00013.png
